frame,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,matricula_detectada,conf_matricula,texto_matricula,metodo_ocr,conf_ocr,mx1,my1,mx2,my2
1347,car,0.428,821,1429,323,1505,379,0,0.0,,none,0.0,-1,-1,-1,-1
1347,car,0.483,839,1384,324,1436,361,0,0.0,,none,0.0,-1,-1,-1,-1
1347,car,0.332,825,1429,324,1478,377,0,0.0,,none,0.0,-1,-1,-1,-1
1347,car,0.276,859,1201,316,1245,343,0,0.0,,none,0.0,-1,-1,-1,-1
1347,car,0.784,860,1121,303,1196,362,0,0.0,,none,0.0,-1,-1,-1,-1
1347,car,0.392,861,1386,323,1444,369,0,0.0,,none,0.0,-1,-1,-1,-1
1347,car,0.496,867,1366,323,1397,357,0,0.0,,none,0.0,-1,-1,-1,-1
1347,car,0.468,882,1341,322,1382,354,0,0.0,,none,0.0,-1,-1,-1,-1
1348,car,0.354,621,1212,318,1249,341,0,0.0,,none,0.0,-1,-1,-1,-1
1348,car,0.644,784,1284,321,1336,358,0,0.0,,none,0.0,-1,-1,-1,-1
1348,car,0.285,794,1250,316,1282,340,0,0.0,,none,0.0,-1,-1,-1,-1
1348,car,0.847,810,868,301,1100,455,1,0.659,,cached,0.0,924,400,979,417
1348,car,0.4,819,1457,323,1513,382,0,0.0,,none,0.0,-1,-1,-1,-1
1348,car,0.433,821,1430,323,1506,379,0,0.0,,none,0.0,-1,-1,-1,-1
1348,car,0.486,839,1384,324,1436,361,0,0.0,,none,0.0,-1,-1,-1,-1
1348,car,0.332,825,1429,324,1478,377,0,0.0,,none,0.0,-1,-1,-1,-1
1348,car,0.281,859,1201,316,1243,343,0,0.0,,none,0.0,-1,-1,-1,-1
1348,car,0.756,860,1120,303,1194,362,0,0.0,,none,0.0,-1,-1,-1,-1
1348,car,0.399,861,1386,323,1444,369,0,0.0,,none,0.0,-1,-1,-1,-1
1348,car,0.505,867,1366,323,1397,357,0,0.0,,none,0.0,-1,-1,-1,-1
1348,car,0.481,882,1341,322,1381,354,0,0.0,,none,0.0,-1,-1,-1,-1
1349,car,0.338,621,1212,318,1249,341,0,0.0,,none,0.0,-1,-1,-1,-1
1349,car,0.663,784,1284,320,1336,358,0,0.0,,none,0.0,-1,-1,-1,-1
1349,car,0.267,794,1250,316,1282,340,0,0.0,,none,0.0,-1,-1,-1,-1
1349,car,0.868,810,854,301,1095,458,1,0.641,,none,0.0,904,406,963,422
1349,car,0.402,819,1457,323,1513,382,0,0.0,,none,0.0,-1,-1,-1,-1
1349,car,0.437,821,1430,323,1506,379,0,0.0,,none,0.0,-1,-1,-1,-1
1349,car,0.489,839,1384,324,1436,361,0,0.0,,none,0.0,-1,-1,-1,-1
1349,car,0.34,825,1429,324,1478,377,0,0.0,,none,0.0,-1,-1,-1,-1
1349,car,0.273,859,1201,316,1242,343,0,0.0,,none,0.0,-1,-1,-1,-1
1349,car,0.742,860,1119,303,1194,362,0,0.0,,none,0.0,-1,-1,-1,-1
1349,car,0.398,861,1386,323,1444,369,0,0.0,,none,0.0,-1,-1,-1,-1
1349,car,0.512,867,1366,323,1397,357,0,0.0,,none,0.0,-1,-1,-1,-1
1349,car,0.489,882,1341,322,1381,354,0,0.0,,none,0.0,-1,-1,-1,-1
1350,car,0.344,621,1210,318,1249,341,0,0.0,,none,0.0,-1,-1,-1,-1
1350,car,0.667,784,1283,320,1335,357,0,0.0,,none,0.0,-1,-1,-1,-1
